transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount
T0604,C017,2024-08-28,P029,3,28,84
T0604,C017,2024-08-28,P030,3,40,120
T0604,C017,2024-08-28,P018,3,95,285
T0604,C017,2024-08-28,P038,3,42,126
T0604,C017,2024-08-28,P026,1,42,42
T0604,C017,2024-08-28,P014,1,58,58
T0604,C017,2024-08-28,P016,2,52,104
T0605,C013,2024-10-13,P050,1,78,78
T0605,C013,2024-10-13,P007,1,72,72
T0605,C013,2024-10-13,P028,2,25,50
T0605,C013,2024-10-13,P049,1,120,120
T0605,C013,2024-10-13,P003,3,45,135
T0605,C013,2024-10-13,P001,1,62,62
T0605,C013,2024-10-13,P029,1,28,28
T0605,C013,2024-10-13,P030,3,40,120
T0605,C013,2024-10-13,P043,3,35,105
T0606,C028,2025-01-19,P007,2,72,144
T0606,C028,2025-01-19,P024,2,30,60
T0606,C028,2025-01-19,P028,3,25,75
T0606,C028,2025-01-19,P005,2,55,110
T0606,C028,2025-01-19,P003,2,45,90
T0606,C028,2025-01-19,P030,1,40,40
T0607,C028,2024-09-14,P007,1,72,72
T0607,C028,2024-09-14,P044,1,95,95
T0607,C028,2024-09-14,P005,2,55,110
T0607,C028,2024-09-14,P045,2,65,130
T0607,C028,2024-09-14,P034,1,120,120
T0607,C028,2024-09-14,P027,3,38,114
T0607,C028,2024-09-14,P003,2,45,90
T0607,C028,2024-09-14,P041,1,85,85
T0607,C028,2024-09-14,P046,2,88,176
T0607,C028,2024-09-14,P043,3,35,105
T0608,C044,2025-01-21,P005,3,55,165
T0608,C044,2025-01-21,P045,1,65,65
T0608,C044,2025-01-21,P003,3,45,135
T0608,C044,2025-01-21,P001,2,62,124
T0608,C044,2025-01-21,P026,3,42,126
T0609,C028,2024-10-10,P001,2,62,124
T0609,C028,2024-10-10,P031,3,38,114
T0609,C028,2024-10-10,P011,3,48,144
T0609,C028,2024-10-10,P002,3,32,96
T0609,C028,2024-10-10,P016,3,52,156
T0610,C048,2024-06-24,P007,2,72,144
T0610,C048,2024-06-24,P001,2,62,124
T0610,C048,2024-06-24,P005,3,55,165
T0610,C048,2024-06-24,P003,2,45,90
T0611,C009,2025-03-14,P027,1,38,38
T0611,C009,2025-03-14,P022,1,120,120
T0611,C009,2025-03-14,P030,2,40,80
T0611,C009,2025-03-14,P032,3,25,75
T0611,C009,2025-03-14,P026,3,42,126
T0612,C028,2024-08-12,P007,2,72,144
T0612,C028,2024-08-12,P048,2,220,440
T0612,C028,2024-08-12,P024,2,30,60
T0612,C028,2024-08-12,P004,3,38,114
T0612,C028,2024-08-12,P003,2,45,90
T0612,C028,2024-08-12,P001,3,62,186
T0613,C021,2025-01-10,P019,1,78,78
T0613,C021,2025-01-10,P021,3,130,390
T0613,C021,2025-01-10,P018,3,95,285
T0614,C041,2025-01-12,P002,2,32,64
T0614,C041,2025-01-12,P011,2,48,96
T0614,C041,2025-01-12,P003,1,45,45
T0614,C041,2025-01-12,P010,3,85,255
T0615,C030,2025-01-10,P041,1,85,85
T0615,C030,2025-01-10,P049,2,120,240
T0615,C030,2025-01-10,P050,2,78,156
T0615,C030,2025-01-10,P043,3,35,105
T0616,C036,2025-02-04,P050,1,78,78
T0616,C036,2025-02-04,P024,2,30,60
T0616,C036,2025-02-04,P028,1,25,25
T0616,C036,2025-02-04,P049,1,120,120
T0616,C036,2025-02-04,P030,2,40,80
T0616,C036,2025-02-04,P043,1,35,35
T0617,C011,2025-02-16,P047,3,180,540
T0617,C011,2025-02-16,P045,1,65,65
T0617,C011,2025-02-16,P027,2,38,76
T0617,C011,2025-02-16,P034,1,120,120
T0617,C011,2025-02-16,P032,1,25,25
T0617,C011,2025-02-16,P026,2,42,84
T0617,C011,2025-02-16,P046,3,88,264
T0618,C007,2024-11-16,P038,1,42,42
T0618,C007,2024-11-16,P014,2,58,116
T0618,C007,2024-11-16,P016,2,52,104
T0618,C007,2024-11-16,P037,3,35,105
T0619,C007,2024-11-13,P001,3,62,186
T0619,C007,2024-11-13,P005,3,55,165
T0619,C007,2024-11-13,P003,2,45,90
T0620,C030,2024-10-16,P007,2,72,144
T0620,C030,2024-10-16,P047,2,180,360
T0620,C030,2024-10-16,P045,3,65,195
T0620,C030,2024-10-16,P003,3,45,135
T0620,C030,2024-10-16,P001,3,62,186
T0620,C030,2024-10-16,P019,1,78,78
T0620,C030,2024-10-16,P021,1,130,130
T0620,C030,2024-10-16,P018,1,95,95
T0620,C030,2024-10-16,P046,3,88,264
T0621,C019,2024-11-13,P035,3,180,540
T0621,C019,2024-11-13,P036,2,95,190
T0621,C019,2024-11-13,P034,1,120,120
T0622,C026,2024-10-09,P007,2,72,144
T0622,C026,2024-10-09,P001,1,62,62
T0622,C026,2024-10-09,P005,1,55,55
T0622,C026,2024-10-09,P003,1,45,45
T0623,C011,2024-12-16,P035,1,180,180
T0623,C011,2024-12-16,P034,2,120,240
T0623,C011,2024-12-16,P037,2,35,70
T0623,C011,2024-12-16,P036,2,95,190
T0623,C011,2024-12-16,P038,3,42,126
T0623,C011,2024-12-16,P014,2,58,116
T0623,C011,2024-12-16,P016,3,52,156
T0624,C039,2024-08-07,P044,2,95,190
T0624,C039,2024-08-07,P047,2,180,360
T0624,C039,2024-08-07,P045,2,65,130
T0624,C039,2024-08-07,P041,2,85,170
T0624,C039,2024-08-07,P046,2,88,176
T0624,C039,2024-08-07,P043,3,35,105
T0625,C039,2025-01-03,P035,3,180,540
T0625,C039,2025-01-03,P036,1,95,95
T0625,C039,2025-01-03,P034,2,120,240
T0626,C041,2025-01-05,P007,2,72,144
T0626,C041,2025-01-05,P001,3,62,186
T0626,C041,2025-01-05,P003,1,45,45
T0627,C042,2024-08-19,P024,2,30,60
T0627,C042,2024-08-19,P025,2,28,56
T0627,C042,2024-08-19,P028,1,25,25
T0627,C042,2024-08-19,P006,1,58,58
T0627,C042,2024-08-19,P031,3,38,114
T0627,C042,2024-08-19,P029,2,28,56
T0627,C042,2024-08-19,P032,1,25,25
T0627,C042,2024-08-19,P026,3,42,126
T0628,C028,2024-10-30,P007,2,72,144
T0628,C028,2024-10-30,P027,3,38,114
T0628,C028,2024-10-30,P003,3,45,135
T0628,C028,2024-10-30,P001,3,62,186
T0628,C028,2024-10-30,P011,2,48,96
T0628,C028,2024-10-30,P002,2,32,64
T0629,C017,2025-03-27,P035,1,180,180
T0629,C017,2025-03-27,P034,1,120,120
T0629,C017,2025-03-27,P012,2,65,130
T0629,C017,2025-03-27,P013,3,150,450
T0629,C017,2025-03-27,P026,2,42,84
T0630,C021,2025-03-28,P047,1,180,180
T0630,C021,2025-03-28,P028,1,25,25
T0630,C021,2025-03-28,P045,3,65,195
T0630,C021,2025-03-28,P022,3,120,360
T0630,C021,2025-03-28,P021,2,130,260
T0630,C021,2025-03-28,P018,3,95,285
T0630,C021,2025-03-28,P029,1,28,28
T0630,C021,2025-03-28,P030,2,40,80
T0630,C021,2025-03-28,P014,3,58,174
T0630,C021,2025-03-28,P046,1,88,88
T0631,C001,2024-12-20,P001,2,62,124
T0631,C001,2024-12-20,P005,3,55,165
T0631,C001,2024-12-20,P003,2,45,90
T0632,C043,2025-02-05,P047,3,180,540
T0632,C043,2025-02-05,P028,3,25,75
T0632,C043,2025-02-05,P048,3,220,660
T0632,C043,2025-02-05,P045,2,65,130
T0632,C043,2025-02-05,P029,2,28,56
T0632,C043,2025-02-05,P030,1,40,40
T0632,C043,2025-02-05,P046,1,88,88
T0633,C009,2024-06-08,P007,1,72,72
T0633,C009,2024-06-08,P002,2,32,64
T0633,C009,2024-06-08,P004,3,38,114
T0633,C009,2024-06-08,P003,1,45,45
T0634,C042,2024-10-02,P050,1,78,78
T0634,C042,2024-10-02,P043,2,35,70
T0634,C042,2024-10-02,P049,2,120,240
T0635,C010,2025-01-29,P005,1,55,55
T0635,C010,2025-01-29,P003,2,45,90
T0635,C010,2025-01-29,P001,3,62,186
T0635,C010,2025-01-29,P031,1,38,38
T0635,C010,2025-01-29,P013,1,150,150
T0635,C010,2025-01-29,P011,2,48,96
T0635,C010,2025-01-29,P032,3,25,75
T0636,C026,2024-06-27,P005,2,55,110
T0636,C026,2024-06-27,P024,2,30,60
T0636,C026,2024-06-27,P003,3,45,135
T0636,C026,2024-06-27,P001,3,62,186
T0636,C026,2024-06-27,P032,3,25,75
T0636,C026,2024-06-27,P026,3,42,126
T0637,C036,2024-10-27,P024,3,30,90
T0637,C036,2024-10-27,P028,3,25,75
T0637,C036,2024-10-27,P030,3,40,120
T0638,C044,2025-02-05,P045,2,65,130
T0638,C044,2025-02-05,P046,3,88,264
T0638,C044,2025-02-05,P034,2,120,240
T0639,C036,2024-07-03,P037,2,35,70
T0639,C036,2024-07-03,P039,3,30,90
T0639,C036,2024-07-03,P019,3,78,234
T0639,C036,2024-07-03,P021,2,130,260
T0639,C036,2024-07-03,P018,2,95,190
T0639,C036,2024-07-03,P038,3,42,126
T0639,C036,2024-07-03,P040,2,55,110
T0639,C036,2024-07-03,P016,1,52,52
T0640,C011,2024-10-26,P007,3,72,216
T0640,C011,2024-10-26,P005,2,55,110
T0640,C011,2024-10-26,P003,1,45,45
T0640,C011,2024-10-26,P010,2,85,170
T0640,C011,2024-10-26,P001,3,62,186
T0640,C011,2024-10-26,P039,3,30,90
T0640,C011,2024-10-26,P021,2,130,260
T0640,C011,2024-10-26,P018,2,95,190
T0640,C011,2024-10-26,P020,3,65,195
T0640,C011,2024-10-26,P011,3,48,144
T0640,C011,2024-10-26,P002,3,32,96
T0640,C011,2024-10-26,P046,2,88,176
T0641,C031,2024-08-22,P007,1,72,72
T0641,C031,2024-08-22,P005,1,55,55
T0641,C031,2024-08-22,P047,1,180,180
T0641,C031,2024-08-22,P048,3,220,660
T0641,C031,2024-08-22,P003,2,45,90
T0641,C031,2024-08-22,P001,1,62,62
T0641,C031,2024-08-22,P013,2,150,300
T0641,C031,2024-08-22,P011,2,48,96
T0641,C031,2024-08-22,P002,2,32,64
T0642,C016,2024-09-16,P007,1,72,72
T0642,C016,2024-09-16,P005,1,55,55
T0642,C016,2024-09-16,P003,3,45,135
T0642,C016,2024-09-16,P001,1,62,62
T0642,C016,2024-09-16,P036,1,95,95
T0642,C016,2024-09-16,P026,2,42,84
T0643,C028,2024-07-29,P007,2,72,144
T0643,C028,2024-07-29,P005,1,55,55
T0643,C028,2024-07-29,P024,3,30,90
T0643,C028,2024-07-29,P027,2,38,76
T0643,C028,2024-07-29,P028,1,25,25
T0643,C028,2024-07-29,P003,3,45,135
T0643,C028,2024-07-29,P030,3,40,120
T0643,C028,2024-07-29,P032,3,25,75
T0643,C028,2024-07-29,P026,3,42,126
T0644,C007,2024-06-26,P044,1,95,95
T0644,C007,2024-06-26,P047,3,180,540
T0644,C007,2024-06-26,P048,3,220,660
T0644,C007,2024-06-26,P045,1,65,65
T0644,C007,2024-06-26,P042,3,145,435
T0644,C007,2024-06-26,P041,1,85,85
T0644,C007,2024-06-26,P046,3,88,264
T0645,C007,2024-08-25,P007,3,72,216
T0645,C007,2024-08-25,P005,2,55,110
T0645,C007,2024-08-25,P004,3,38,114
T0645,C007,2024-08-25,P003,2,45,90
T0645,C007,2024-08-25,P021,3,130,390
T0645,C007,2024-08-25,P018,1,95,95
T0645,C007,2024-08-25,P020,1,65,65
T0646,C042,2024-12-04,P044,1,95,95
T0646,C042,2024-12-04,P007,2,72,144
T0646,C042,2024-12-04,P050,2,78,156
T0646,C042,2024-12-04,P004,2,38,76
T0646,C042,2024-12-04,P003,3,45,135
T0646,C042,2024-12-04,P001,1,62,62
T0646,C042,2024-12-04,P041,1,85,85
T0646,C042,2024-12-04,P043,2,35,70
T0647,C024,2024-12-30,P007,3,72,216
T0647,C024,2024-12-30,P024,2,30,60
T0647,C024,2024-12-30,P005,1,55,55
T0647,C024,2024-12-30,P003,1,45,45
T0647,C024,2024-12-30,P001,2,62,124
T0647,C024,2024-12-30,P032,2,25,50
T0647,C024,2024-12-30,P026,2,42,84
T0648,C030,2025-02-20,P005,2,55,110
T0648,C030,2025-02-20,P003,2,45,90
T0648,C030,2025-02-20,P001,2,62,124
T0648,C030,2025-02-20,P006,1,58,58
T0648,C030,2025-02-20,P021,2,130,260
T0648,C030,2025-02-20,P018,1,95,95
T0648,C030,2025-02-20,P020,2,65,130
T0648,C030,2025-02-20,P009,1,110,110
T0649,C043,2024-08-17,P007,3,72,216
T0649,C043,2024-08-17,P024,2,30,60
T0649,C043,2024-08-17,P045,2,65,130
T0649,C043,2024-08-17,P034,2,120,240
T0649,C043,2024-08-17,P003,3,45,135
T0649,C043,2024-08-17,P001,3,62,186
T0649,C043,2024-08-17,P032,3,25,75
T0649,C043,2024-08-17,P026,2,42,84
T0649,C043,2024-08-17,P046,3,88,264
T0650,C048,2024-11-08,P005,1,55,55
T0650,C048,2024-11-08,P003,3,45,135
T0650,C048,2024-11-08,P037,2,35,70
T0650,C048,2024-11-08,P001,2,62,124
T0650,C048,2024-11-08,P038,3,42,126
T0650,C048,2024-11-08,P014,1,58,58
T0650,C048,2024-11-08,P016,3,52,156
T0651,C040,2025-01-13,P044,2,95,190
T0651,C040,2025-01-13,P024,1,30,30
T0651,C040,2025-01-13,P042,1,145,145
T0651,C040,2025-01-13,P021,3,130,390
T0651,C040,2025-01-13,P018,2,95,190
T0651,C040,2025-01-13,P020,2,65,130
T0651,C040,2025-01-13,P041,3,85,255
T0651,C040,2025-01-13,P032,3,25,75
T0651,C040,2025-01-13,P026,3,42,126
T0652,C009,2025-02-22,P024,3,30,90
T0652,C009,2025-02-22,P025,1,28,28
T0652,C009,2025-02-22,P037,1,35,35
T0652,C009,2025-02-22,P001,1,62,62
T0652,C009,2025-02-22,P031,3,38,114
T0652,C009,2025-02-22,P011,3,48,144
T0652,C009,2025-02-22,P030,2,40,80
T0652,C009,2025-02-22,P038,1,42,42
T0652,C009,2025-02-22,P002,2,32,64
T0652,C009,2025-02-22,P014,3,58,174
T0652,C009,2025-02-22,P016,2,52,104
T0653,C033,2024-07-27,P007,1,72,72
T0653,C033,2024-07-27,P024,3,30,90
T0653,C033,2024-07-27,P017,1,20,20
T0653,C033,2024-07-27,P003,2,45,90
T0653,C033,2024-07-27,P001,2,62,124
T0653,C033,2024-07-27,P015,3,45,135
T0653,C033,2024-07-27,P032,3,25,75
T0653,C033,2024-07-27,P026,1,42,42
T0653,C033,2024-07-27,P014,2,58,116
T0653,C033,2024-07-27,P016,2,52,104
T0654,C016,2025-03-25,P024,1,30,30
T0654,C016,2025-03-25,P028,2,25,50
T0654,C016,2025-03-25,P045,2,65,130
T0654,C016,2025-03-25,P034,2,120,240
T0654,C016,2025-03-25,P047,3,180,540
T0654,C016,2025-03-25,P029,3,28,84
T0654,C016,2025-03-25,P030,3,40,120
T0654,C016,2025-03-25,P046,3,88,264
T0655,C009,2024-12-11,P007,1,72,72
T0655,C009,2024-12-11,P035,3,180,540
T0655,C009,2024-12-11,P034,2,120,240
T0655,C009,2024-12-11,P025,2,28,56
T0655,C009,2024-12-11,P004,1,38,38
T0655,C009,2024-12-11,P003,1,45,45
T0655,C009,2024-12-11,P031,1,38,38
T0655,C009,2024-12-11,P036,2,95,190
T0655,C009,2024-12-11,P029,1,28,28
T0655,C009,2024-12-11,P030,2,40,80
T0656,C014,2025-01-15,P015,3,45,135
T0656,C014,2025-01-15,P014,3,58,174
T0656,C014,2025-01-15,P017,3,20,60
T0656,C014,2025-01-15,P016,2,52,104
T0657,C017,2025-03-27,P050,2,78,156
T0657,C017,2025-03-27,P024,3,30,90
T0657,C017,2025-03-27,P049,2,120,240
T0657,C017,2025-03-27,P041,1,85,85
T0657,C017,2025-03-27,P032,1,25,25
T0657,C017,2025-03-27,P026,3,42,126
T0657,C017,2025-03-27,P043,1,35,35
T0658,C032,2025-01-21,P047,3,180,540
T0658,C032,2025-01-21,P045,1,65,65
T0658,C032,2025-01-21,P048,3,220,660
T0658,C032,2025-01-21,P046,1,88,88
T0659,C030,2025-01-29,P035,2,180,360
T0659,C030,2025-01-29,P036,1,95,95
T0659,C030,2025-01-29,P034,3,120,360
T0660,C027,2024-07-27,P017,2,20,40
T0660,C027,2024-07-27,P008,2,138,276
T0660,C027,2024-07-27,P015,2,45,90
T0660,C027,2024-07-27,P014,2,58,116
T0660,C027,2024-07-27,P016,2,52,104
T0661,C032,2024-06-15,P001,1,62,62
T0661,C032,2024-06-15,P005,2,55,110
T0661,C032,2024-06-15,P009,2,110,220
T0662,C014,2024-09-02,P007,2,72,144
T0662,C014,2024-09-02,P024,2,30,60
T0662,C014,2024-09-02,P028,3,25,75
T0662,C014,2024-09-02,P004,2,38,76
T0662,C014,2024-09-02,P003,3,45,135
T0662,C014,2024-09-02,P021,2,130,260
T0662,C014,2024-09-02,P018,2,95,190
T0662,C014,2024-09-02,P030,2,40,80
T0662,C014,2024-09-02,P020,2,65,130
T0663,C047,2024-08-07,P031,2,38,76
T0663,C047,2024-08-07,P025,3,28,84
T0663,C047,2024-08-07,P029,2,28,56
T0664,C010,2024-11-14,P041,2,85,170
T0664,C010,2024-11-14,P044,2,95,190
T0664,C010,2024-11-14,P042,1,145,145
T0665,C026,2024-11-21,P007,3,72,216
T0665,C026,2024-11-21,P047,1,180,180
T0665,C026,2024-11-21,P045,3,65,195
T0665,C026,2024-11-21,P003,3,45,135
T0665,C026,2024-11-21,P001,3,62,186
T0665,C026,2024-11-21,P022,2,120,240
T0665,C026,2024-11-21,P021,3,130,390
T0665,C026,2024-11-21,P018,3,95,285
T0665,C026,2024-11-21,P011,1,48,48
T0665,C026,2024-11-21,P046,3,88,264
T0666,C036,2024-07-14,P047,1,180,180
T0666,C036,2024-07-14,P045,3,65,195
T0666,C036,2024-07-14,P048,3,220,660
T0666,C036,2024-07-14,P046,1,88,88
T0667,C049,2025-01-30,P007,1,72,72
T0667,C049,2025-01-30,P024,1,30,30
T0667,C049,2025-01-30,P028,3,25,75
T0667,C049,2025-01-30,P004,3,38,114
T0667,C049,2025-01-30,P037,2,35,70
T0667,C049,2025-01-30,P003,1,45,45
T0667,C049,2025-01-30,P019,3,78,234
T0667,C049,2025-01-30,P018,3,95,285
T0667,C049,2025-01-30,P029,2,28,56
T0667,C049,2025-01-30,P030,2,40,80
T0667,C049,2025-01-30,P038,3,42,126
T0667,C049,2025-01-30,P016,1,52,52
T0668,C032,2024-06-12,P037,2,35,70
T0668,C032,2024-06-12,P039,2,30,60
T0668,C032,2024-06-12,P022,2,120,240
T0668,C032,2024-06-12,P021,1,130,130
T0668,C032,2024-06-12,P018,1,95,95
T0668,C032,2024-06-12,P038,1,42,42
T0668,C032,2024-06-12,P040,3,55,165
T0669,C011,2024-10-25,P002,1,32,32
T0669,C011,2024-10-25,P011,2,48,96
T0669,C011,2024-10-25,P010,2,85,170
T0670,C044,2024-08-26,P028,1,25,25
T0670,C044,2024-08-26,P029,3,28,84
T0670,C044,2024-08-26,P030,1,40,40
T0671,C020,2024-12-17,P019,2,78,156
T0671,C020,2024-12-17,P021,2,130,260
T0671,C020,2024-12-17,P018,2,95,190
T0672,C008,2024-06-27,P007,1,72,72
T0672,C008,2024-06-27,P001,2,62,124
T0672,C008,2024-06-27,P005,3,55,165
T0672,C008,2024-06-27,P003,3,45,135
T0673,C025,2024-07-29,P007,2,72,144
T0673,C025,2024-07-29,P024,1,30,30
T0673,C025,2024-07-29,P028,2,25,50
T0673,C025,2024-07-29,P003,3,45,135
T0673,C025,2024-07-29,P001,1,62,62
T0673,C025,2024-07-29,P030,1,40,40
T0674,C018,2025-03-11,P007,2,72,144
T0674,C018,2025-03-11,P047,3,180,540
T0674,C018,2025-03-11,P045,2,65,130
T0674,C018,2025-03-11,P005,2,55,110
T0674,C018,2025-03-11,P024,1,30,30
T0674,C018,2025-03-11,P025,3,28,84
T0674,C018,2025-03-11,P003,3,45,135
T0674,C018,2025-03-11,P001,1,62,62
T0674,C018,2025-03-11,P031,1,38,38
T0674,C018,2025-03-11,P030,2,40,80
T0674,C018,2025-03-11,P046,3,88,264
T0675,C011,2024-10-04,P024,3,30,90
T0675,C011,2024-10-04,P045,1,65,65
T0675,C011,2024-10-04,P048,1,220,220
T0675,C011,2024-10-04,P025,1,28,28
T0675,C011,2024-10-04,P047,2,180,360
T0675,C011,2024-10-04,P031,2,38,76
T0675,C011,2024-10-04,P019,3,78,234
T0675,C011,2024-10-04,P030,2,40,80
T0675,C011,2024-10-04,P040,3,55,165
T0675,C011,2024-10-04,P046,2,88,176
T0676,C023,2024-09-17,P050,1,78,78
T0676,C023,2024-09-17,P049,2,120,240
T0676,C023,2024-09-17,P037,1,35,35
T0676,C023,2024-09-17,P001,2,62,124
T0676,C023,2024-09-17,P013,3,150,450
T0676,C023,2024-09-17,P043,1,35,35
T0676,C023,2024-09-17,P011,1,48,48
T0676,C023,2024-09-17,P038,3,42,126
T0676,C023,2024-09-17,P014,3,58,174
T0676,C023,2024-09-17,P016,2,52,104
T0677,C028,2024-09-16,P044,3,95,285
T0677,C028,2024-09-16,P025,2,28,56
T0677,C028,2024-09-16,P001,3,62,186
T0677,C028,2024-09-16,P031,2,38,76
T0677,C028,2024-09-16,P042,2,145,290
T0677,C028,2024-09-16,P036,1,95,95
T0677,C028,2024-09-16,P029,3,28,84
T0677,C028,2024-09-16,P041,2,85,170
T0677,C028,2024-09-16,P026,2,42,84
T0678,C014,2025-01-22,P005,3,55,165
T0678,C014,2025-01-22,P037,2,35,70
T0678,C014,2025-01-22,P001,1,62,62
T0678,C014,2025-01-22,P019,1,78,78
T0678,C014,2025-01-22,P021,3,130,390
T0678,C014,2025-01-22,P018,1,95,95
T0678,C014,2025-01-22,P009,2,110,220
T0678,C014,2025-01-22,P038,3,42,126
T0678,C014,2025-01-22,P016,3,52,156
T0679,C046,2025-02-06,P044,1,95,95
T0679,C046,2025-02-06,P024,3,30,90
T0679,C046,2025-02-06,P025,1,28,28
T0679,C046,2025-02-06,P031,3,38,114
T0679,C046,2025-02-06,P042,2,145,290
T0679,C046,2025-02-06,P030,3,40,120
T0679,C046,2025-02-06,P041,1,85,85
T0680,C023,2024-12-10,P035,1,180,180
T0680,C023,2024-12-10,P034,1,120,120
T0680,C023,2024-12-10,P001,2,62,124
T0680,C023,2024-12-10,P013,2,150,300
T0680,C023,2024-12-10,P021,1,130,130
T0680,C023,2024-12-10,P018,2,95,190
T0680,C023,2024-12-10,P011,1,48,48
T0680,C023,2024-12-10,P020,1,65,65
T0681,C048,2024-06-11,P047,1,180,180
T0681,C048,2024-06-11,P045,2,65,130
T0681,C048,2024-06-11,P034,2,120,240
T0681,C048,2024-06-11,P015,1,45,45
T0681,C048,2024-06-11,P046,2,88,176
T0682,C032,2024-09-16,P002,2,32,64
T0682,C032,2024-09-16,P011,1,48,48
T0682,C032,2024-09-16,P010,2,85,170
T0683,C037,2025-02-12,P010,3,85,255
T0683,C037,2025-02-12,P001,3,62,186
T0683,C037,2025-02-12,P013,3,150,450
T0683,C037,2025-02-12,P011,3,48,144
T0683,C037,2025-02-12,P002,1,32,32
T0684,C005,2025-03-29,P035,3,180,540
T0684,C005,2025-03-29,P036,2,95,190
T0684,C005,2025-03-29,P034,1,120,120
T0685,C044,2024-06-12,P047,1,180,180
T0685,C044,2024-06-12,P028,2,25,50
T0685,C044,2024-06-12,P045,3,65,195
T0685,C044,2024-06-12,P029,3,28,84
T0685,C044,2024-06-12,P030,3,40,120
T0685,C044,2024-06-12,P046,1,88,88
T0686,C021,2025-01-08,P047,2,180,360
T0686,C021,2025-01-08,P045,3,65,195
T0686,C021,2025-01-08,P037,1,35,35
T0686,C021,2025-01-08,P038,3,42,126
T0686,C021,2025-01-08,P014,1,58,58
T0686,C021,2025-01-08,P046,1,88,88
T0686,C021,2025-01-08,P016,2,52,104
T0687,C027,2025-02-28,P037,3,35,105
T0687,C027,2025-02-28,P039,1,30,30
T0687,C027,2025-02-28,P019,3,78,234
T0687,C027,2025-02-28,P021,1,130,130
T0687,C027,2025-02-28,P018,3,95,285
T0687,C027,2025-02-28,P020,2,65,130
T0687,C027,2025-02-28,P040,1,55,55
T0688,C016,2024-09-09,P002,2,32,64
T0688,C016,2024-09-09,P019,2,78,156
T0688,C016,2024-09-09,P021,1,130,130
T0688,C016,2024-09-09,P018,3,95,285
T0689,C041,2024-11-19,P007,1,72,72
T0689,C041,2024-11-19,P005,2,55,110
T0689,C041,2024-11-19,P024,3,30,90
T0689,C041,2024-11-19,P028,1,25,25
T0689,C041,2024-11-19,P003,1,45,45
T0689,C041,2024-11-19,P001,3,62,186
T0689,C041,2024-11-19,P030,3,40,120
T0690,C029,2024-07-19,P007,2,72,144
T0690,C029,2024-07-19,P047,2,180,360
T0690,C029,2024-07-19,P048,3,220,660
T0690,C029,2024-07-19,P045,1,65,65
T0690,C029,2024-07-19,P004,1,38,38
T0690,C029,2024-07-19,P003,1,45,45
T0690,C029,2024-07-19,P022,2,120,240
T0690,C029,2024-07-19,P021,1,130,130
T0690,C029,2024-07-19,P018,2,95,190
T0690,C029,2024-07-19,P046,3,88,264
T0691,C041,2025-01-08,P002,2,32,64
T0691,C041,2025-01-08,P001,2,62,124
T0691,C041,2025-01-08,P011,1,48,48
T0691,C041,2025-01-08,P019,3,78,234
T0692,C049,2024-12-28,P050,3,78,234
T0692,C049,2024-12-28,P043,1,35,35
T0692,C049,2024-12-28,P049,2,120,240
T0693,C025,2025-01-24,P028,3,25,75
T0693,C025,2025-01-24,P001,1,62,62
T0693,C025,2025-01-24,P036,2,95,190
T0693,C025,2025-01-24,P029,3,28,84
T0693,C025,2025-01-24,P030,2,40,80
T0693,C025,2025-01-24,P026,3,42,126
T0694,C013,2024-07-26,P001,3,62,186
T0694,C013,2024-07-26,P005,1,55,55
T0694,C013,2024-07-26,P003,3,45,135
T0695,C009,2025-02-16,P024,1,30,30
T0695,C009,2025-02-16,P028,1,25,25
T0695,C009,2025-02-16,P021,1,130,130
T0695,C009,2025-02-16,P018,1,95,95
T0695,C009,2025-02-16,P030,1,40,40
T0695,C009,2025-02-16,P020,1,65,65
T0696,C020,2025-03-27,P047,3,180,540
T0696,C020,2025-03-27,P025,3,28,84
T0696,C020,2025-03-27,P045,1,65,65
T0696,C020,2025-03-27,P031,1,38,38
T0696,C020,2025-03-27,P029,2,28,56
T0696,C020,2025-03-27,P046,2,88,176
T0697,C039,2024-11-23,P005,3,55,165
T0697,C039,2024-11-23,P017,1,20,20
T0697,C039,2024-11-23,P003,1,45,45
T0697,C039,2024-11-23,P001,1,62,62
T0697,C039,2024-11-23,P015,3,45,135
T0697,C039,2024-11-23,P014,3,58,174
T0697,C039,2024-11-23,P016,1,52,52
T0698,C028,2024-11-24,P047,1,180,180
T0698,C028,2024-11-24,P045,1,65,65
T0698,C028,2024-11-24,P048,2,220,440
T0698,C028,2024-11-24,P046,1,88,88
T0699,C043,2025-01-30,P047,3,180,540
T0699,C043,2025-01-30,P048,2,220,440
T0699,C043,2025-01-30,P024,3,30,90
T0699,C043,2025-01-30,P028,2,25,50
T0699,C043,2025-01-30,P013,2,150,300
T0699,C043,2025-01-30,P030,2,40,80
T0700,C011,2024-07-24,P037,1,35,35
T0700,C011,2024-07-24,P001,3,62,186
T0700,C011,2024-07-24,P036,1,95,95
T0700,C011,2024-07-24,P019,3,78,234
T0700,C011,2024-07-24,P018,1,95,95
T0700,C011,2024-07-24,P038,2,42,84
T0700,C011,2024-07-24,P026,3,42,126
T0700,C011,2024-07-24,P016,1,52,52
T0701,C016,2025-02-02,P044,2,95,190
T0701,C016,2025-02-02,P035,1,180,180
T0701,C016,2025-02-02,P034,1,120,120
T0701,C016,2025-02-02,P042,2,145,290
T0701,C016,2025-02-02,P013,1,150,150
T0701,C016,2025-02-02,P041,1,85,85
T0702,C023,2024-06-16,P007,2,72,144
